CDSCode,District,School,Street,StreetAbr,City,Zip Code,State,Phone,OpenDate,Charter,DOCType,SOC,SOCType,GSoffered,Latitude,Longitude,LastUpdate,2016-2017 Total Enrollment,2015-2016 ELA Current Status (avg. distance from level 3),2015-2016 ELA Prior Status (avg. Distance from level 3),2015-2016 ELA Status Level,2015-2016 Math Current Status (avg. distance from level 3),2015-2016 Math Prior Status (avg. Distance from level 3),2015-2016 Math Change,2016-2017 English Language Learners,2016-2017 % English Language Learners,2016-2017 FRPM Count,2016-2017 % FRPM Count,2015-2016 Enrollment Grades 10-12,2015-2016 AP Number Tested,2015-2016 % AP Number Tested,2015-2016 AP Score = 1,2015-2016 AP Score = 2,2015-2016 AP Score = 3,2015-2016 AP Score = 4,2015-2016 AP Score = 5,% 2015-2016 AP Score = 1,% 2015-2016 AP Score = 2,% 2015-2016 AP Score = 3,% 2015-2016 AP Score = 4,% 2015-2016 AP Score = 5
37679676109953,Alpine Union Elementary,Mountain View Learning Academy,8770 Harbison Canyon Road,8770 Harbison Canyon Rd.,Alpine,91901-2615,CA,(619) 659-2854,,N,Elementary School District,,Alternative Schools of Choice,K-8,32.832208,-116.81507,7/15/2016,78,-19.5,9.9,2,-33.5,4.1,-37.6,1,1%,19,24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916118319,Cajon Valley Union,Cajon Valley Home,2000 Suncrest Boulevard,2000 Suncrest Blvd.,El Cajon,92020-4249,CA,(619) 588-3128,,N,Elementary School District,,Alternative Schools of Choice,K-8,32.805373,-116.86604,1/9/2016,22,-39.4,0.0,2,-99.6,0,0,3,14%,11,50%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681146096911,Fallbrook Union Elementary,Fallbrook Homeschool Academy,400 West Elder Street,400 West Elder St.,Fallbrook,92028-2108,CA,(760) 731-5440,,N,Elementary School District,,Alternative Schools of Choice,K-8,33.380281,-117.25397,12/7/2016,39,91.9,42.7,5,49.4,16.5,32.9,N/A,N/A,2,5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683616111041,Santee,Santee Alternative,10250 El Nopal,10250 El Nopal,Santee,92071,CA,(619) 956-2490,,N,Elementary School District,,Alternative Schools of Choice,K-8,32.862499,-116.97421,4/5/2017,31,11.7,-10.9,4,-53.2,-59.9,6.7,1,3%,4,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680236116859,Chula Vista Elementary,Arroyo Vista Charter,2491 School House Road,2491 School House Rd.,Chula Vista,91915-2534,CA,(619) 656-9676,7/20/1999,Y,Elementary School District,,Elementary Schools (Public),K-8,32.638128,-116.95252,8/10/2015,1002,66.8,49.0,5,33.2,20.9,12.3,167,17%,150,15%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680236111322,Chula Vista Elementary,Discovery Charter,1100 Camino Biscay,1100 Camino Biscay,Chula Vista,91910-7737,CA,(619) 656-0797,7/27/1993,Y,Elementary School District,,Elementary Schools (Public),K-8,32.641918,-117.01759,9/9/2016,911,44.0,33.7,4,32.2,27.6,4.6,222,24%,248,27%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680236037956,Chula Vista Elementary,Feaster (Mae L.) Charter,670 Flower Street,670 Flower St.,Chula Vista,91910-1327,CA,(619) 422-8397,7/1/1980,Y,Elementary School District,,Elementary Schools (Public),K-8,32.642227,-117.09686,8/10/2015,1235,8.1,-1.3,3,-34.1,-37.3,3.1,692,56%,1060,86%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680230124321,Chula Vista Elementary,Howard Gardner Community Charter,647 E Street,647 E St.,Chula Vista,91910-2119,CA,(619) 934-0300,8/1/2012,Y,Elementary School District,,Elementary Schools (Public),K-8,32.641093,-117.09543,3/2/2017,212,-15.2,-47.9,2,-41.8,-86.3,44.5,114,54%,192,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680490127118,Dehesa Elementary,The Heights Charter,"2710 Alpine Boulevard, Suite E","2710 Alpine Blvd., Ste. E",Alpine,91901-2389,CA,(619) 792-9000,9/4/2012,Y,Elementary School District,,Elementary Schools (Public),K-8,32.835104,-116.75529,6/18/2015,231,44.7,32.6,4,-3,-2.8,-0.2,N/A,N/A,29,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680496038095,Dehesa Elementary,Dehesa Elementary,4612 Dehesa Road,4612 Dehesa Rd.,El Cajon,92019-2922,CA,(619) 444-2161,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-8,32.781239,-116.8512,12/29/2016,156,-15.4,-26.1,2,-42.1,-53.4,11.3,26,17%,79,51%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37764710123059,SBC - High Tech High,High Tech Elementary Chula Vista,1949 Discovery Falls Drive,1949 Discovery Falls Dr.,Chula Vista,91915-2037,CA,(619) 243-5014,9/6/2011,Y,Statewide Benefit Charter,,Elementary Schools (Public),K-5,32.619241,-116.95858,7/29/2015,406,-35.2,-37.0,2,-35.3,-41.8,6.5,91,22%,190,47%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37764710127605,SBC - High Tech High,High Tech Elementary North County,1480 West San Marcos Boulevard,1480 West San Marcos Blvd.,San Marcos,92078-4017,CA,(619) 243-5014,8/26/2013,Y,Statewide Benefit Charter,,Elementary Schools (Public),K-5,33.131439,-117.20377,3/2/2017,365,-37.3,-29.5,2,-69.1,-48.8,-20.3,89,24%,188,52%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37768510110122,Bonsall Unified,Bonsall West Elementary,5050 El Mirlo Drive,5050 El Mirlo Dr.,Oceanside,92057-2704,CA,(760) 721-8001,8/29/2005,N,Unified School District,,Elementary Schools (Public),K-6,33.263619,-117.29384,6/18/2015,556,44.7,45.2,4,38.5,50.5,-12.1,63,11%,110,20%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37768516037543,Bonsall Unified,Bonsall Elementary,31555 Old River Road,31555 Old River Rd.,Bonsall,92003-5112,CA,(760) 631-5205,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.287143,-117.22078,8/22/2016,990,21.8,11.5,4,19.2,-2.5,21.7,179,18%,334,34%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37768516113468,Bonsall Unified,Vivian Banks Charter,11800 Pala Mission Road,11800 Pala Mission Rd.,Pala,92059,CA,(760) 742-3300,9/3/1996,Y,Unified School District,,Elementary Schools (Public),K-5,33.365115,-117.07171,4/5/2017,108,-28.9,-54.9,2,-42.1,-79.7,37.6,43,40%,90,83%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679836037550,Borrego Springs Unified,Borrego Springs Elementary,1315 Palm Canyon Drive,1315 Palm Canyon Dr.,Borrego Springs,92004-0235,CA,(760) 767-5333,7/1/1980,N,Unified School District,,Elementary Schools (Public),P-5,33.256865,-116.34685,6/18/2015,177,-24.2,-53.0,2,-29.8,-36.9,7.1,118,67%,155,88%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735516116578,Carlsbad Unified,Pacific Rim Elementary,1100 Camino de las Ondas,1100 Camino de las Ondas,Carlsbad,92009-3400,CA,(760) 331-6200,9/7/1999,N,Unified School District,,Elementary Schools (Public),K-5,33.110252,-117.30595,6/18/2015,831,109.5,92.2,5,80.7,76.2,4.5,34,4%,48,6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735516099352,Carlsbad Unified,Kelly Elementary,4885 Kelly Drive,4885 Kelly Dr.,Carlsbad,92008-3734,CA,(760) 331-5800,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.14836,-117.31122,6/18/2015,440,75.1,57.8,5,33.3,23.8,9.5,8,2%,34,8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735516106512,Carlsbad Unified,Hope Elementary,3010 Tamarack Avenue,3010 Tamarack Ave.,Carlsbad,92008-2430,CA,(760) 331-5900,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.17052,-117.30462,6/18/2015,613,36.4,36.6,4,31.5,29.5,2,13,2%,76,12%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735516037790,Carlsbad Unified,Magnolia Elementary,1905 Magnolia Avenue,1905 Magnolia Ave.,Carlsbad,92008-2632,CA,(760) 331-5600,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.160076,-117.3267,8/15/2016,517,72.6,40.7,5,52,11.4,40.6,28,5%,64,12%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735516109201,Carlsbad Unified,Aviara Oaks Elementary,6900 Ambrosia Lane,6900 Ambrosia Ln.,Carlsbad,92009-2430,CA,(760) 331-6000,9/7/1990,N,Unified School District,,Elementary Schools (Public),K-5,33.101346,-117.27667,8/15/2016,677,67.8,56.2,5,44.6,43.4,1.2,67,10%,119,18%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735510113498,Carlsbad Unified,Poinsettia Elementary,2445 Mica Road,2445 Mica Rd.,Carlsbad,92009-1733,CA,(760) 331-6500,8/29/2007,N,Unified School District,,Elementary Schools (Public),K-5,33.1186,-117.2562,6/18/2015,568,54.5,43.2,5,30.3,27.9,2.5,87,15%,125,22%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735516037774,Carlsbad Unified,Buena Vista Elementary,1330 Buena Vista Way,1330 Buena Vista Way,Carlsbad,92008-1535,CA,(760) 331-5400,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.168932,-117.34252,6/18/2015,288,38.5,19.9,4,14,17.7,-3.7,29,10%,74,26%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735516120711,Carlsbad Unified,Calavera Hills Elementary,4100 Tamarack Avenue,4100 Tamarack Ave.,Carlsbad,92008-7101,CA,(760) 331-6300,9/3/2002,N,Unified School District,,Elementary Schools (Public),K-5,33.172385,-117.29083,6/18/2015,468,22.3,12.7,4,6.6,-11.8,18.4,90,19%,190,41%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735516037782,Carlsbad Unified,Jefferson Elementary,3743 Jefferson Street,3743 Jefferson St.,Carlsbad,92008-3336,CA,(760) 331-5500,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.153787,-117.33958,6/18/2015,450,12.6,4.2,4,0.4,1.7,-1.3,160,36%,236,52%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680316038053,Coronado Unified,Coronado Village Elementary,600 Sixth Street,600 Sixth St.,Coronado,92118-1600,CA,(619) 522-8919,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.693914,-117.18213,6/18/2015,803,45.5,35.1,5,32.8,24.9,8,50,6%,69,9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680316038087,Coronado Unified,Silver Strand Elementary,1350 Leyte Road,1350 Leyte Rd.,Coronado,92118-3124,CA,(619) 522-8934,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.643984,-117.14542,8/1/2016,335,42.1,40.8,4,21.1,18.6,2.5,20,6%,50,15%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682136038699,Mountain Empire Unified,Descanso Elementary,24842 Viejas Boulevard,24842 Viejas Blvd.,Descanso,91916-9757,CA,(619) 445-2126,7/1/1980,N,Unified School District,,Elementary Schools (Public),P-5,32.858654,-116.61341,6/18/2015,152,30.9,6.0,4,6.7,5.6,1.1,7,5%,65,43%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682136085054,Mountain Empire Unified,Clover Flat Elementary,39639 Old Highway 80,39639 Old Highway 80,Boulevard,91905-9733,CA,(619) 766-4655,7/1/1980,N,Unified School District,,Elementary Schools (Public),P-5,32.668361,-116.29589,6/18/2015,116,32.7,-50.7,4,-6.4,-56.4,50,19,16%,78,67%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682136038681,Mountain Empire Unified,Campo Elementary,1654 Buckman Springs Road,1654 Buckman Springs Rd.,Campo,91906-2004,CA,(619) 478-5583,7/1/1980,N,Unified School District,,Elementary Schools (Public),P-8,32.643626,-116.48561,8/26/2015,438,-49.6,-77.5,2,-85.4,-104,18.6,78,18%,299,68%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682136097190,Mountain Empire Unified,Potrero Elementary,24875 Potrero Valley Road,24875 Potrero Valley Rd.,Potrero,91963-4110,CA,(619) 478-5930,7/1/1980,N,Unified School District,,Elementary Schools (Public),P-8,32.610058,-116.6133,6/18/2015,322,-75.0,-92.3,1,-93.6,-99.4,5.8,273,85%,262,81%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735690101071,Oceanside Unified,Coastal Academy,4096 Calle Platino,4096 Calle Platino,Oceanside,92056-5805,CA,(760) 631-4020,8/22/2003,Y,Unified School District,,Elementary Schools (Public),K-8,33.207747,-117.29192,3/9/2017,1699,12.1,8.0,4,-10.7,-9.2,-1.5,15,1%,351,21%,N/A,2,N/A,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A
37735696109995,Oceanside Unified,Ivey Ranch Elementary,4275 Via Rancho Road,4275 Via Rancho Rd.,Oceanside,92057-8534,CA,(760) 966-4800,9/10/1991,N,Unified School District,,Elementary Schools (Public),K-5,33.219404,-117.30103,9/2/2015,758,22.8,22.1,4,18.5,17.7,0.8,41,5%,210,28%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696038913,Oceanside Unified,Santa Margarita Elementary,1 Carnes Road,1 Carnes Rd.,Oceanside,92058-6699,CA,(760) 901-7900,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-8,33.230925,-117.37907,7/19/2016,675,5.9,-13.3,3,-2.8,-20.2,17.4,8,1%,308,46%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696038889,Oceanside Unified,North Terrace Elementary,141 Santa Rosa Drive,141 Santa Rosa Dr.,Oceanside,92058-6880,CA,(760) 901-7500,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-8,33.21915,-117.38004,6/18/2015,786,1.7,-11.9,3,-11.4,-26.6,15.1,23,3%,358,46%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696108211,Oceanside Unified,Christa McAuliffe Elementary,3701 Kelton Drive,3701 Kelton Dr.,Oceanside,92056-6311,CA,(760) 901-8400,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.200502,-117.30626,6/18/2015,634,-27.5,-28.0,2,-32.9,-29.9,-3,135,21%,310,49%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696038897,Oceanside Unified,Palmquist Elementary,1999 California Street,1999 California St.,Oceanside,92054-5685,CA,(760) 901-8500,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.189628,-117.34938,1/19/2017,661,-3.5,-34.3,3,-20.1,-34.2,14,97,15%,341,52%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696115299,Oceanside Unified,Stuart Mesa Elementary,100 Yamanaka Way,100 Yamanaka Way,Oceanside,92058-8016,CA,(760) 901-7700,9/8/1998,N,Unified School District,,Elementary Schools (Public),K-8,33.254199,-117.40995,6/18/2015,525,-25.0,-28.1,2,-21.5,-28.2,6.7,20,4%,282,54%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696038921,Oceanside Unified,South Oceanside Elementary,1806 South Horne Street,1806 South Horne St.,Oceanside,92054-6017,CA,(760) 435-2100,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.177487,-117.35807,3/14/2016,739,-21.3,-28.5,2,-27.6,-28.8,1.2,159,22%,424,57%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696119713,Oceanside Unified,Nichols Elementary,4250 Old Grove Road,4250 Old Grove Rd.,Oceanside,92057-6539,CA,(760) 435-7400,8/1/2002,N,Unified School District,,Elementary Schools (Public),K-5,33.23807,-117.31559,9/2/2015,688,-26.3,-22.6,2,-23.5,-21.8,-1.7,121,18%,417,61%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696106546,Oceanside Unified,Reynolds Elementary,4575 Douglas Drive,4575 Douglas Dr.,Oceanside,92057-4228,CA,(760) 901-7200,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.255862,-117.3144,9/12/2016,624,-39.0,-44.8,2,-34.3,-39,4.6,195,31%,431,69%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735690113514,Oceanside Unified,Louise Foussat Elementary,3800 Pala Road,3800 Pala Rd.,Oceanside,92058-0678,CA,(760) 721-2200,8/27/2007,N,Unified School District,,Elementary Schools (Public),K-5,33.237973,-117.32914,6/14/2017,685,-47.6,-50.6,2,-35.5,-41.4,5.9,196,29%,502,73%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696038905,Oceanside Unified,San Luis Rey Elementary,3535 Hacienda Drive,3535 Hacienda Dr.,Oceanside,92054-3854,CA,(760) 721-2300,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.219659,-117.3362,6/27/2016,344,-55.2,-56.3,2,-52.6,-57.1,4.5,131,38%,280,81%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696069108,Oceanside Unified,E. G. Garrison Elementary,333 Garrison Drive,333 Garrison Dr.,Oceanside,92054-4733,CA,(760) 901-7600,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.207372,-117.33492,6/18/2015,390,-49.2,-50.0,2,-48.5,-33.8,-14.7,141,36%,326,84%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696088991,Oceanside Unified,Del Rio Elementary,5200 North River Road,5200 North River Rd.,Oceanside,92057-3811,CA,(760) 901-7300,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.255349,-117.29486,6/18/2015,415,-68.8,-82.2,2,-61.4,-51.2,-10.2,141,34%,361,87%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696038871,Oceanside Unified,Mission Elementary,2100 Mission Avenue,2100 Mission Ave.,Oceanside,92058-2327,CA,(760) 966-8700,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.205741,-117.36293,6/18/2015,553,-76.4,-81.2,1,-64.5,-62.2,-2.3,314,57%,500,90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696038855,Oceanside Unified,Libby Elementary,423 West Redondo Drive,423 West Redondo Dr.,Oceanside,92057-4316,CA,(760) 967-7000,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.251715,-117.30467,7/22/2016,561,-60.3,-84.3,2,-40.6,-52.1,11.5,266,47%,521,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37735696038848,Oceanside Unified,Laurel Elementary,1410 Laurel Street,1410 Laurel St.,Oceanside,92058-2217,CA,(760) 966-4200,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.207375,-117.37345,6/18/2015,445,-65.4,-71.6,2,-70.1,-68.6,-1.5,236,53%,419,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966111314,Poway Unified,Park Village Elementary,7930 Park Village Road,7930 Park Village Rd.,San Diego,92129-3781,CA,(858) 484-5621,9/1/1993,N,Unified School District,,Elementary Schools (Public),K-5,32.940459,-117.15069,9/1/2015,629,75.1,64.2,5,61.2,54.1,7.1,104,17%,31,5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966085088,Poway Unified,Painted Rock Elementary,16711 Martincoit Road,16711 Martincoit Rd.,Poway,92064-1628,CA,(858) 487-1180,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.017454,-117.03971,8/24/2016,684,48.2,45.5,5,45.6,38.6,7,28,4%,41,6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682960111187,Poway Unified,Monterey Ridge Elementary,17117 4S Ranch Parkway,17117 4S Ranch Pkwy.,San Diego,92127-8853,CA,(858) 487-6887,8/24/2006,N,Unified School District,,Elementary Schools (Public),K-5,33.0264,-117.1094,6/18/2015,1014,67.3,51.4,5,68,54.1,13.9,160,16%,62,6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682960102822,Poway Unified,Stone Ranch Elementary,16150 4S Ranch Parkway,16150 4S Ranch Pkwy.,San Diego,92127-4431,CA,(858) 487-8474,8/26/2004,N,Unified School District,,Elementary Schools (Public),K-5,33.005421,-117.11572,6/18/2015,901,70.3,64.3,5,64.9,65.8,-0.9,170,19%,55,6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682960116475,Poway Unified,Del Sur Elementary,15665 Paseo Del Sur,15665 Paseo Del Sur,San Diego,92127-6144,CA,(858) 674-6200,8/19/2008,N,Unified School District,,Elementary Schools (Public),K-5,33.0185,-117.14056,6/18/2015,838,83.8,75.9,5,67.7,64.8,2.9,91,11%,58,7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966117469,Poway Unified,Creekside Elementary,12362 Springhurst Drive,12362 Springhurst Dr.,San Diego,92128-6366,CA,(858) 391-1514,8/28/2000,N,Unified School District,,Elementary Schools (Public),K-5,32.943627,-117.07551,6/18/2015,579,75.8,64.0,5,61.4,58.7,2.8,106,18%,42,7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966109300,Poway Unified,Deer Canyon Elementary,13455 Russet Leaf Lane,13455 Russet Leaf Ln.,San Diego,92129-4411,CA,(858) 484-6064,9/10/1990,N,Unified School District,,Elementary Schools (Public),K-5,32.964038,-117.14377,6/18/2015,511,98.7,73.2,5,81.7,73,8.7,115,23%,35,7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966110878,Poway Unified,Adobe Bluffs Elementary,8707 Adobe Bluffs Drive,8707 Adobe Bluffs Dr.,San Diego,92129-4448,CA,(858) 538-8403,1/1/1993,N,Unified School District,,Elementary Schools (Public),K-5,32.974268,-117.14039,9/1/2015,345,76.1,62.5,5,62.6,58.7,4,63,18%,29,8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966097216,Poway Unified,Chaparral Elementary,17250 Tannin Drive,17250 Tannin Dr.,Poway,92064-1123,CA,(858) 485-0042,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,33.023731,-117.04995,6/18/2015,801,60.3,51.5,5,47.8,36,11.8,90,11%,76,9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966114854,Poway Unified,Shoal Creek Elementary,11775 Shoal Creek Drive,11775 Shoal Creek Dr.,San Diego,92128-4573,CA,(858) 613-9080,9/1/1998,N,Unified School District,,Elementary Schools (Public),K-5,32.967503,-117.08054,9/1/2015,589,41.1,28.3,4,16.6,17.1,-0.5,77,13%,56,10%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682960129056,Poway Unified,Design 39 Campus,17050 Del Sur Ridge Road,17050 Del Sur Ridge Rd.,San Diego,92127-4463,CA,(858) 679-6639,8/21/2014,N,Unified School District,,Elementary Schools (Public),K-8,33.018484,-117.12715,8/24/2016,1144,64.2,60.8,5,32.7,37.9,-5.2,164,14%,113,10%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682960116764,Poway Unified,Willow Grove Elementary,14727 Via Azul,14727 Via Azul,San Diego,92127-4813,CA,(858) 674-6300,8/19/2008,N,Unified School District,,Elementary Schools (Public),K-5,32.993542,-117.16104,6/18/2015,756,76.4,65.4,5,62.5,61.4,1,119,16%,76,10%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966110886,Poway Unified,Highland Ranch Elementary,14840 Waverley Downs Way,14840 Waverley Downs Way,San Diego,92128-3702,CA,(858) 674-4707,9/1/1992,N,Unified School District,,Elementary Schools (Public),K-5,32.984064,-117.07108,6/18/2015,711,34.2,28.6,4,14.1,10.4,3.7,157,22%,81,11%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966095053,Poway Unified,Tierra Bonita Elementary,14678 Tierra Bonita Road,14678 Tierra Bonita Rd.,Poway,92064-3090,CA,(858) 748-8540,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.98141,-117.02771,8/24/2016,477,44.9,13.2,4,29.5,11,18.5,53,11%,60,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966093231,Poway Unified,Sunset Hills Elementary,9291 Oviedo Street,9291 Oviedo St.,San Diego,92129-2199,CA,(858) 484-1600,7/1/1980,N,Unified School District,,Elementary Schools (Public),K-5,32.96914,-117.12709,6/18/2015,471,29.8,17.5,4,18.3,16.3,2,63,13%,60,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37682966109326,Poway Unified,Turtleback Elementary,15855 Turtleback Road,15855 Turtleback Rd.,San Diego,92127-2044,CA,(858) 673-5514,9/10/1990,N,Unified School District,,Elementary Schools (Public),K-5,33.004949,-117.08814,6/18/2015,591,34.3,24.7,4,26.1,16.7,9.4,101,17%,77,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
